Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Settlement_Date_missing,FNOL_Month_Num,FNOL_DayOfWeek,FNOL_IsWeekend,Ultimate_Claim_Amount_Capped,is_extreme_claim,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,num_third_parties,max_injury_severity,has_minor,has_serious,has_fatality,has_pedestrian,has_passenger,has_driver
CLM34420,POL12405,2024-05-15,2024-05-16,Collision,Low,False,False,1816,985.0,Minor,2024-07-24,settled,0,5,3,False,985.0,False,CUST22405,44,Male,Employed,Birmingham,19185,22,Coupe,19,Excellent,,,,,,,,
CLM34421,POL13179,2020-03-23,2020-03-25,Other,Low,False,True,1495,3690.5,Minor,,open,1,3,2,False,3690.5,False,CUST23179,22,Male,Student,Cardiff,7162,2,SUV,0,Fair,,,,,,,,
CLM34422,POL13543,2024-04-23,2024-04-25,Weather,Low,False,False,2123,1380.0,Minor,2024-06-03,settled,0,4,3,False,1380.0,False,CUST23543,67,Male,Retired,Edinburgh,13317,47,Hatchback,19,Poor,,,,,,,,
CLM34423,POL13480,2018-10-06,2018-10-11,Collision,Low,False,False,1454,894.0,Minor,2018-12-08,settled,0,10,3,False,894.0,False,CUST23480,71,Female,Retired,London,20799,52,Sedan,12,Fair,2.0,1.0,True,False,False,True,False,True
CLM34424,POL10801,2024-08-30,2024-09-04,Collision,Medium,False,False,5456,3688.0,Moderate,2024-12-14,settled,0,9,2,False,3688.0,False,CUST20801,76,Female,Retired,Newcastle,5947,57,Sedan,10,Fair,,,,,,,,
CLM34425,POL14274,2019-04-05,2019-04-08,Collision,Low,False,False,1880,1246.0,Minor,2019-05-10,settled,0,4,0,False,1246.0,False,CUST24274,73,Female,Retired,Cardiff,5990,53,SUV,8,Good,,,,,,,,
CLM34426,POL11170,2024-12-02,2024-12-02,Weather,Low,False,False,2335,1260.0,Minor,2025-02-07,settled,0,12,0,False,1260.0,False,CUST21170,30,Male,Employed,Cardiff,17162,10,SUV,11,Good,,,,,,,,
CLM34427,POL13975,2023-07-27,2023-07-29,Collision,Low,False,False,1970,1751.0,Minor,2023-08-30,settled,0,7,5,True,1751.0,False,CUST23975,68,Female,Self-Employed,Liverpool,9156,50,Coupe,8,Excellent,,,,,,,,
CLM34428,POL10737,2025-04-11,2025-04-12,Collision,Low,False,True,2029,1309.0,Minor,2025-06-23,settled,0,4,5,True,1309.0,False,CUST20737,22,Female,Student,Glasgow,13963,4,Sedan,13,Good,,,,,,,,
CLM34429,POL12342,2024-02-18,2024-02-18,Vandalism,Medium,False,False,20158,16847.0,Severe,2024-08-13,settled,0,2,6,True,16847.0,False,CUST22342,72,Female,Retired,London,13731,53,Hatchback,1,Excellent,1.0,1.0,True,False,False,False,False,True
CLM34430,POL11237,2024-06-01,2024-06-01,Collision,Low,False,False,4368,3391.0,Moderate,2024-08-23,settled,0,6,5,True,3391.0,False,CUST21237,40,Male,Employed,Leeds,9490,19,Sedan,7,Good,1.0,1.0,True,False,False,False,False,True
CLM34431,POL13679,2020-09-13,2020-09-15,Theft,Medium,False,False,39705,39204.0,Major,2021-01-02,settled,0,9,1,False,39204.0,False,CUST23679,28,Male,Employed,Edinburgh,14618,7,Coupe,0,Excellent,,,,,,,,
CLM34432,POL13925,2025-03-15,2025-03-20,Collision,Low,True,False,26362,26375.0,Severe,2025-08-07,settled,0,3,3,False,26375.0,False,CUST23925,55,Male,Self-Employed,Manchester,13611,37,Sedan,8,Good,,,,,,,,
CLM34433,POL12141,2020-08-30,2020-08-30,Vandalism,Low,False,False,3362,2902.0,Moderate,2020-10-23,settled,0,8,6,True,2902.0,False,CUST22141,53,Female,Employed,Bristol,17438,35,Sedan,17,Excellent,,,,,,,,
CLM34434,POL11410,2020-02-26,2020-02-26,Collision,Low,False,False,1491,907.0,Minor,2020-05-15,settled,0,2,2,False,907.0,False,CUST21410,21,Female,Student,Glasgow,13561,3,Sedan,12,Fair,,,,,,,,
CLM34435,POL14680,2019-11-17,2019-11-17,Vandalism,Low,False,True,1084,897.0,Minor,2019-12-24,settled,0,11,6,True,897.0,False,CUST24680,49,Male,Student,Birmingham,13539,28,Hatchback,12,Excellent,,,,,,,,
CLM34436,POL10547,2023-01-22,2023-01-22,Collision,Low,False,False,3793,2623.0,Moderate,2023-03-16,settled,0,1,6,True,2623.0,False,CUST20547,69,Female,Unemployed,Birmingham,5047,50,Sedan,12,Good,1.0,2.0,False,True,False,True,False,False
CLM34437,POL12991,2025-06-13,2025-07-13,Collision,Medium,False,False,10105,7698.0,Major,2025-10-07,settled,0,7,6,True,7698.0,False,CUST22991,30,Male,Student,Bristol,10600,10,Sedan,17,Excellent,,,,,,,,
CLM34438,POL13078,2025-07-06,2025-07-09,Collision,Low,False,False,1912,1158.0,Minor,2025-08-23,settled,0,7,2,False,1158.0,False,CUST23078,51,Female,Retired,Cardiff,12619,32,Hatchback,8,Excellent,1.0,2.0,False,True,False,False,True,False
CLM34439,POL13348,2022-04-29,2022-05-04,Collision,Low,False,False,1666,1071.0,Minor,2022-06-14,settled,0,5,2,False,1071.0,False,CUST23348,44,Female,Employed,Leeds,10383,22,Hatchback,3,Excellent,,,,,,,,
CLM34440,POL11308,2024-05-14,2024-05-14,Other,Low,False,False,3066,1670.0,Minor,2024-08-02,settled,0,5,1,False,1670.0,False,CUST21308,78,Male,Retired,Birmingham,15637,58,SUV,7,Good,1.0,1.0,True,False,False,False,False,True
CLM34441,POL13003,2023-01-11,2023-01-12,Weather,Low,False,False,8159,5431.0,Moderate,2023-03-12,settled,0,1,3,False,5431.0,False,CUST23003,56,Male,Retired,Liverpool,13894,35,Hatchback,8,Excellent,2.0,1.0,True,False,False,False,True,True
CLM34442,POL13471,2023-05-30,2023-06-04,Collision,Medium,False,False,7247,4711.0,Moderate,2023-10-29,settled,0,6,6,True,4711.0,False,CUST23471,31,Female,Employed,Newcastle,10485,11,Sedan,6,Good,,,,,,,,
CLM34443,POL10915,2025-07-18,2025-07-21,Weather,Medium,False,False,62410,53682.0,Severe,2025-11-07,settled,0,7,0,False,53682.0,False,CUST20915,68,Female,Retired,Bristol,6441,47,Coupe,18,Fair,1.0,2.0,False,True,False,False,True,False
CLM34444,POL12723,2021-07-01,2021-07-01,Collision,Low,False,False,1479,1318.0,Minor,2021-08-27,settled,0,7,3,False,1318.0,False,CUST22723,38,Female,Employed,Liverpool,9302,19,Hatchback,18,Poor,1.0,1.0,True,False,False,False,False,True
CLM34445,POL11255,2021-10-13,2021-10-13,Theft,Low,False,False,4587,3198.0,Minor,2021-11-25,settled,0,10,2,False,3198.0,False,CUST21255,47,Male,Employed,Cardiff,15231,25,Hatchback,2,Fair,,,,,,,,
CLM34446,POL12460,2023-03-06,2023-03-06,Collision,Low,False,False,13566,11446.0,Major,2023-06-01,settled,0,3,0,False,11446.0,False,CUST22460,18,Male,Student,Leeds,10189,0,Motorcycle,12,Excellent,,,,,,,,
CLM34447,POL10317,2022-07-24,2022-07-24,Vandalism,Low,False,False,5350,4785.0,Moderate,2022-09-08,settled,0,7,6,True,4785.0,False,CUST20317,54,Male,Retired,Glasgow,18394,35,Coupe,16,Excellent,,,,,,,,
CLM34448,POL10303,2022-01-05,2022-01-07,Fire,Low,False,False,45480,40805.0,Moderate,2022-02-20,settled,0,1,4,False,40805.0,False,CUST20303,50,Male,Self-Employed,Edinburgh,9162,28,Sedan,13,Excellent,,,,,,,,
CLM34449,POL14621,2023-10-17,2023-10-20,Theft,Medium,False,False,11722,7142.0,Moderate,2024-02-21,settled,0,10,4,False,7142.0,False,CUST24621,25,Male,Employed,Bristol,18141,6,Hatchback,15,Good,,,,,,,,
CLM34450,POL12843,2020-03-18,2020-03-18,Collision,Low,False,False,2614,2540.0,Minor,,open,1,3,2,False,2540.0,False,CUST22843,77,Female,Retired,Cardiff,7057,55,Hatchback,5,Poor,1.0,1.0,True,False,False,False,True,False
CLM34451,POL14109,2020-04-06,2020-04-06,Other,Medium,False,False,7181,6793.0,Moderate,2020-09-30,settled,0,4,0,False,6793.0,False,CUST24109,18,Male,Student,Manchester,16356,0,Coupe,9,Poor,1.0,1.0,True,False,False,False,True,False
CLM34452,POL10871,2023-05-06,2023-05-07,Weather,High,False,False,19376,15492.0,Major,2024-05-25,settled,0,5,6,True,15492.0,False,CUST20871,46,Male,Employed,Edinburgh,10497,26,Coupe,11,Good,1.0,1.0,True,False,False,True,False,False
CLM34453,POL12107,2025-06-21,2025-06-21,Theft,Low,False,False,4877,3792.0,Minor,2025-08-31,settled,0,6,5,True,3792.0,False,CUST22107,38,Male,Employed,Bristol,10875,19,Coupe,5,Fair,,,,,,,,
CLM34454,POL11287,2024-06-17,2024-06-23,Collision,Low,False,False,2628,1908.0,Minor,2024-08-06,settled,0,6,6,True,1908.0,False,CUST21287,19,Female,Student,Cardiff,8658,0,Hatchback,0,Fair,1.0,1.0,True,False,False,False,False,True
CLM34455,POL12696,2022-01-25,2022-01-26,Collision,Medium,False,False,2377,2013.0,Minor,2022-04-24,settled,0,1,2,False,2013.0,False,CUST22696,43,Female,Employed,Birmingham,13768,25,Hatchback,20,Good,,,,,,,,
CLM34456,POL13830,2024-11-09,2024-11-10,Fire,Medium,False,False,275407,259741.0,Severe,2025-06-26,settled,0,11,6,True,170896.0200000001,True,CUST23830,73,Male,Self-Employed,Liverpool,12175,52,SUV,11,Good,1.0,1.0,True,False,False,False,True,False
CLM34457,POL12779,2022-03-27,2022-03-27,Theft,Low,False,False,13210,12348.0,Moderate,2022-05-30,settled,0,3,6,True,12348.0,False,CUST22779,36,Male,Self-Employed,Birmingham,8099,14,Hatchback,13,Excellent,,,,,,,,
CLM34458,POL10783,2024-12-03,2024-12-05,Collision,Low,False,False,1401,1176.0,Minor,2025-01-17,settled,0,12,3,False,1176.0,False,CUST20783,42,Female,Self-Employed,Edinburgh,10785,24,Sedan,0,Good,,,,,,,,
CLM34459,POL10981,2021-02-25,2021-02-26,Collision,Medium,False,False,14650,12363.0,Major,2021-06-28,settled,0,2,4,False,12363.0,False,CUST20981,67,Female,Retired,Manchester,17086,45,Sedan,14,Excellent,,,,,,,,
CLM34460,POL14165,2020-12-19,2020-12-21,Collision,Medium,False,True,17498,16299.0,Major,2021-06-09,settled,0,12,0,False,16299.0,False,CUST24165,27,Female,Employed,London,12254,6,Coupe,0,Excellent,1.0,2.0,False,True,False,True,False,False
CLM34461,POL11781,2021-01-24,2021-01-26,Weather,Medium,False,False,29818,25856.0,Major,2021-08-05,settled,0,1,1,False,25856.0,False,CUST21781,73,Female,Unemployed,Newcastle,12803,54,Van,0,Excellent,,,,,,,,
CLM34462,POL10260,2021-12-22,2021-12-25,Theft,Low,False,False,11524,7004.0,Moderate,2022-03-20,settled,0,12,5,True,7004.0,False,CUST20260,71,Male,Retired,Bristol,11914,51,Sedan,10,Excellent,,,,,,,,
CLM34463,POL10884,2022-08-03,2022-08-03,Collision,Low,False,False,1732,1175.0,Minor,2022-10-08,settled,0,8,2,False,1175.0,False,CUST20884,77,Male,Retired,Leeds,12670,55,Hatchback,19,Good,,,,,,,,
CLM34464,POL13248,2020-03-15,2020-03-15,Collision,Low,False,False,2254,1657.0,Minor,2020-05-31,settled,0,3,6,True,1657.0,False,CUST23248,21,Female,Student,Edinburgh,23143,2,Motorcycle,8,Fair,,,,,,,,
CLM34465,POL14336,2020-09-16,2020-09-16,Weather,Low,False,False,1945,1498.0,Minor,2020-11-22,settled,0,9,2,False,1498.0,False,CUST24336,24,Female,Student,Liverpool,15628,2,Sedan,9,Excellent,,,,,,,,
CLM34466,POL11623,2024-05-13,2024-05-19,Collision,Low,True,False,2278,1974.0,Minor,2024-06-20,settled,0,5,6,True,1974.0,False,CUST21623,33,Male,Employed,London,8405,12,Sedan,17,Good,,,,,,,,
CLM34467,POL11361,2024-10-19,2024-10-23,Other,Medium,False,False,6877,6384.0,Moderate,2025-04-15,settled,0,10,2,False,6384.0,False,CUST21361,53,Male,Retired,Edinburgh,20742,33,Van,1,Excellent,2.0,1.0,True,False,False,False,True,True
CLM34468,POL13562,2022-05-01,2022-05-01,Collision,Medium,False,False,1524,2540.0,Minor,,open,1,5,6,True,2540.0,False,CUST23562,72,Male,Retired,Edinburgh,4916,52,Sedan,15,Good,,,,,,,,
CLM34469,POL13192,2020-01-04,2020-01-07,Collision,Medium,False,False,11925,11140.0,Major,2020-07-23,settled,0,1,1,False,11140.0,False,CUST23192,36,Female,Employed,Edinburgh,14500,17,Coupe,7,Excellent,1.0,1.0,True,False,False,False,True,False
CLM34470,POL10352,2022-08-31,2022-08-31,Collision,Medium,False,True,9379,9365.0,Major,2022-12-16,settled,0,8,2,False,9365.0,False,CUST20352,52,Male,Unemployed,Bristol,21650,30,Hatchback,3,Excellent,,,,,,,,
CLM34471,POL12323,2025-01-08,2025-01-08,Collision,Low,False,False,32310,27913.0,Severe,2025-04-29,settled,0,1,2,False,27913.0,False,CUST22323,49,Male,Employed,Edinburgh,12976,29,Sedan,20,Fair,1.0,1.0,True,False,False,False,False,True
CLM34472,POL14126,2024-02-07,2024-02-09,Collision,Low,False,False,1973,1215.0,Moderate,2024-04-15,settled,0,2,4,False,1215.0,False,CUST24126,29,Female,Employed,London,14385,8,Coupe,4,Good,1.0,1.0,True,False,False,False,True,False
CLM34473,POL12041,2025-04-02,2025-04-06,Collision,Low,False,False,1116,923.0,Minor,2025-05-15,settled,0,4,6,True,923.0,False,CUST22041,34,Male,Unemployed,Newcastle,20922,14,Hatchback,13,Poor,,,,,,,,
CLM34474,POL12509,2025-02-11,2025-02-12,Collision,Low,False,False,6606,5063.0,Moderate,2025-05-14,settled,0,2,2,False,5063.0,False,CUST22509,52,Male,Self-Employed,Birmingham,10460,30,Hatchback,2,Excellent,,,,,,,,
CLM34475,POL11972,2023-05-25,2023-05-25,Vandalism,Low,True,False,2411,1958.0,Moderate,2023-07-05,settled,0,5,3,False,1958.0,False,CUST21972,43,Male,Employed,Cardiff,12080,25,Hatchback,20,Good,,,,,,,,
CLM34476,POL12252,2024-09-13,2024-09-13,Collision,Medium,False,False,15512,2540.0,Major,,open,1,9,4,False,2540.0,False,CUST22252,77,Male,Self-Employed,Leeds,13447,58,SUV,20,Excellent,,,,,,,,
CLM34477,POL14972,2021-12-03,2021-12-06,Collision,Low,False,False,5927,3948.0,Moderate,2022-01-21,settled,0,12,0,False,3948.0,False,CUST24972,41,Male,Self-Employed,Manchester,16096,22,SUV,20,Good,,,,,,,,
CLM34478,POL12526,2023-06-15,2023-06-19,Collision,Low,False,False,655,425.0,Minor,2023-08-27,settled,0,6,0,False,425.0,False,CUST22526,55,Male,Employed,Edinburgh,9796,35,SUV,15,Good,1.0,2.0,False,True,False,False,False,True
CLM34479,POL13695,2018-11-10,2018-11-12,Other,Low,False,False,5354,3704.0,Moderate,2019-02-14,settled,0,11,0,False,3704.0,False,CUST23695,72,Female,Retired,Leeds,13607,51,SUV,17,Excellent,,,,,,,,
CLM34480,POL12866,2024-07-30,2024-07-30,Collision,Low,False,False,1437,2540.0,Minor,,open,1,7,1,False,2540.0,False,CUST22866,57,Male,Employed,London,13271,39,SUV,13,Good,,,,,,,,
CLM34481,POL10529,2019-11-29,2019-11-29,Collision,Low,False,False,1593,1200.0,Minor,2020-02-03,settled,0,11,4,False,1200.0,False,CUST20529,43,Male,Self-Employed,London,13701,25,Hatchback,0,Good,,,,,,,,
CLM34482,POL10505,2018-12-31,2019-01-01,Collision,Low,False,False,1737,1262.0,Minor,2019-03-17,settled,0,1,1,False,1262.0,False,CUST20505,32,Male,Employed,Newcastle,10844,12,Sedan,15,Excellent,2.0,2.0,False,True,False,False,True,False
CLM34483,POL10936,2022-12-27,2022-12-29,Collision,Low,False,False,1027,704.0,Minor,2023-02-13,settled,0,12,3,False,704.0,False,CUST20936,61,Female,Self-Employed,London,11378,43,Van,14,Excellent,,,,,,,,
CLM34484,POL13175,2020-05-06,2020-05-06,Collision,Low,False,False,2214,1869.0,Minor,2020-06-15,settled,0,5,2,False,1869.0,False,CUST23175,62,Female,Employed,Edinburgh,7361,43,SUV,14,Fair,,,,,,,,
CLM34485,POL13721,2019-04-24,2019-04-24,Collision,Low,False,False,6149,2540.0,Moderate,,open,1,4,2,False,2540.0,False,CUST23721,23,Male,Self-Employed,Glasgow,16276,5,Coupe,3,Excellent,,,,,,,,
CLM34486,POL11497,2019-05-08,2019-05-12,Collision,Medium,False,False,4053,3277.0,Moderate,2019-10-21,settled,0,5,6,True,3277.0,False,CUST21497,73,Male,Unemployed,Bristol,13177,51,Coupe,14,Good,,,,,,,,
CLM34487,POL13514,2020-12-15,2020-12-19,Weather,Low,False,False,16308,13722.0,Major,2021-03-04,settled,0,12,5,True,13722.0,False,CUST23514,58,Male,Employed,Manchester,14978,38,Hatchback,3,Good,,,,,,,,
CLM34488,POL12313,2021-09-16,2021-09-16,Collision,Medium,False,False,16726,13339.0,Major,2021-12-19,settled,0,9,3,False,13339.0,False,CUST22313,74,Female,Retired,Leeds,9427,52,Hatchback,7,Excellent,1.0,1.0,True,False,False,True,False,False
CLM34489,POL11604,2020-07-09,2020-07-09,Fire,Medium,False,False,412918,448062.0,Catastrophic,2020-12-21,settled,0,7,3,False,170896.0200000001,True,CUST21604,29,Female,Employed,Bristol,11016,8,Hatchback,3,Good,,,,,,,,
CLM34490,POL11742,2021-12-05,2021-12-09,Collision,Low,False,False,1704,2540.0,Minor,,open,1,12,3,False,2540.0,False,CUST21742,61,Male,Employed,Glasgow,13496,39,SUV,6,Excellent,,,,,,,,
CLM34491,POL13815,2021-07-11,2021-07-12,Vandalism,Low,False,False,2659,1709.0,Moderate,2021-10-09,settled,0,7,0,False,1709.0,False,CUST23815,45,Female,Employed,London,10609,23,Sedan,14,Fair,,,,,,,,
CLM34492,POL13707,2020-05-10,2020-05-10,Fire,Medium,False,False,118122,99815.0,Major,2020-10-07,settled,0,5,6,True,99815.0,False,CUST23707,28,Male,Employed,Manchester,13698,10,Van,9,Excellent,1.0,1.0,True,False,False,False,False,True
CLM34493,POL10349,2019-05-31,2019-06-02,Other,High,False,False,138691,146396.0,Catastrophic,2020-05-05,settled,0,6,6,True,146396.0,False,CUST20349,24,Female,Self-Employed,Bristol,14292,3,Sedan,7,Good,1.0,1.0,True,False,False,False,True,False
CLM34494,POL10607,2022-01-09,2022-01-13,Fire,Low,True,False,19486,12237.0,Minor,2022-02-28,settled,0,1,3,False,12237.0,False,CUST20607,61,Male,Employed,Edinburgh,12291,39,SUV,3,Good,,,,,,,,
CLM34495,POL10026,2021-01-01,2021-01-02,Collision,Low,False,False,4677,3539.0,Moderate,2021-03-05,settled,0,1,5,True,3539.0,False,CUST20026,57,Female,Self-Employed,Cardiff,12699,37,SUV,8,Excellent,,,,,,,,
CLM34496,POL14664,2024-10-13,2024-10-14,Collision,Medium,False,False,27112,27629.0,Severe,2025-03-17,settled,0,10,0,False,27629.0,False,CUST24664,34,Male,Self-Employed,Liverpool,10460,16,Hatchback,9,Excellent,,,,,,,,
CLM34497,POL12750,2019-01-29,2019-02-01,Collision,Low,False,False,2256,1326.0,Minor,2019-04-26,settled,0,2,4,False,1326.0,False,CUST22750,58,Male,Employed,Edinburgh,9349,40,Sedan,10,Excellent,,,,,,,,
CLM34498,POL14810,2022-09-27,2022-09-27,Vandalism,Low,False,False,7644,5919.0,Major,2023-01-22,settled,0,9,1,False,5919.0,False,CUST24810,46,Male,Self-Employed,Manchester,15938,24,Hatchback,14,Good,1.0,1.0,True,False,False,False,False,True
CLM34499,POL12601,2023-10-16,2023-10-16,Collision,High,False,False,4740,2540.0,Moderate,,open,1,10,0,False,2540.0,False,CUST22601,36,Male,Employed,Glasgow,14812,15,Sedan,14,Fair,,,,,,,,
CLM34500,POL13917,2019-11-12,2019-11-15,Theft,Medium,False,False,33935,25599.0,Major,2020-04-21,settled,0,11,4,False,25599.0,False,CUST23917,60,Female,Self-Employed,Birmingham,12804,42,Van,7,Excellent,1.0,2.0,False,True,False,False,False,True
CLM34501,POL13504,2025-08-16,2025-08-20,Other,Medium,False,False,18008,13482.0,Major,2025-12-18,settled,0,8,2,False,13482.0,False,CUST23504,77,Male,Retired,Leeds,15443,57,Sedan,7,Excellent,,,,,,,,
CLM34502,POL12558,2025-01-06,2025-01-06,Weather,Low,False,False,3527,2708.0,Minor,2025-03-15,settled,0,1,0,False,2708.0,False,CUST22558,60,Male,Retired,Glasgow,7435,38,Coupe,7,Fair,,,,,,,,
CLM34503,POL13438,2021-03-25,2021-03-25,Collision,Low,False,True,10626,7879.0,Major,2021-06-04,settled,0,3,3,False,7879.0,False,CUST23438,67,Male,Unemployed,Cardiff,5448,48,Hatchback,0,Fair,,,,,,,,
CLM34504,POL13921,2025-01-03,2025-01-05,Fire,Medium,False,True,92562,78983.0,Major,2025-04-09,settled,0,1,6,True,78983.0,False,CUST23921,70,Female,Retired,Glasgow,6677,52,SUV,0,Good,,,,,,,,
CLM34505,POL12708,2023-01-28,2023-01-28,Collision,Medium,False,False,3887,3241.0,Moderate,2023-04-21,settled,0,1,5,True,3241.0,False,CUST22708,57,Female,Employed,Bristol,10467,36,SUV,19,Good,1.0,1.0,True,False,False,False,True,False
CLM34506,POL12265,2021-05-19,2021-05-21,Collision,Low,False,False,1736,1324.0,Minor,2021-07-15,settled,0,5,4,False,1324.0,False,CUST22265,79,Male,Retired,Cardiff,16360,59,SUV,14,Good,1.0,1.0,True,False,False,False,False,True
CLM34507,POL12541,2024-06-11,2024-06-11,Collision,Medium,False,False,6355,3870.0,Moderate,2024-10-04,settled,0,6,1,False,3870.0,False,CUST22541,30,Female,Employed,Edinburgh,7388,11,SUV,6,Good,,,,,,,,
CLM34508,POL11673,2021-12-10,2021-12-10,Collision,Medium,False,False,4764,6799.0,Moderate,2022-04-11,settled,0,12,4,False,6799.0,False,CUST21673,61,Female,Self-Employed,Birmingham,8797,42,Motorcycle,9,Excellent,,,,,,,,
CLM34509,POL14154,2019-03-30,2019-03-30,Collision,Low,False,False,1483,808.0,Minor,2019-05-14,settled,0,3,5,True,808.0,False,CUST24154,73,Female,Retired,Birmingham,12572,53,Motorcycle,3,Good,,,,,,,,
CLM34510,POL14010,2022-12-29,2022-12-29,Theft,Low,False,False,14493,10355.0,Moderate,2023-02-11,settled,0,12,3,False,10355.0,False,CUST24010,72,Male,Retired,Cardiff,9147,52,Sedan,14,Poor,,,,,,,,
CLM34511,POL13525,2023-01-23,2023-01-24,Weather,Low,False,False,18094,12747.0,Major,2023-03-28,settled,0,1,1,False,12747.0,False,CUST23525,22,Male,Student,Leeds,6643,2,Hatchback,8,Excellent,,,,,,,,
CLM34512,POL12696,2023-05-22,2023-05-23,Collision,Medium,False,False,51568,51246.0,Severe,2023-11-09,settled,0,5,1,False,51246.0,False,CUST22696,43,Female,Employed,Birmingham,13768,25,Hatchback,20,Good,,,,,,,,
CLM34513,POL11302,2022-03-22,2022-03-28,Theft,Medium,False,False,8419,7367.0,Moderate,2022-08-04,settled,0,3,0,False,7367.0,False,CUST21302,46,Female,Employed,London,13817,28,Hatchback,7,Good,,,,,,,,
CLM34514,POL12512,2024-11-27,2024-11-27,Collision,High,False,False,110156,96601.0,Catastrophic,2026-03-18,settled,0,11,2,False,96601.0,False,CUST22512,33,Female,Self-Employed,Manchester,16389,13,Coupe,16,Excellent,1.0,1.0,True,False,False,True,False,False
CLM34515,POL10688,2019-04-27,2019-04-27,Collision,Low,False,False,2189,1615.0,Minor,2019-05-31,settled,0,4,5,True,1615.0,False,CUST20688,69,Male,Retired,Leeds,16566,50,Hatchback,8,Excellent,,,,,,,,
CLM34516,POL14944,2018-11-11,2018-11-13,Weather,Low,False,False,3109,2551.0,Minor,2019-01-14,settled,0,11,1,False,2551.0,False,CUST24944,35,Male,Employed,Birmingham,4487,16,Sedan,11,Fair,1.0,1.0,True,False,False,False,False,True
CLM34517,POL10196,2021-07-14,2021-07-16,Collision,Low,False,False,1680,966.0,Minor,2021-09-20,settled,0,7,4,False,966.0,False,CUST20196,44,Male,Self-Employed,Birmingham,8684,25,Hatchback,12,Good,,,,,,,,
CLM34518,POL11194,2020-12-28,2021-01-03,Collision,Low,False,False,1237,900.0,Minor,2021-03-02,settled,0,1,6,True,900.0,False,CUST21194,77,Male,Retired,London,3574,55,Sedan,6,Good,,,,,,,,
CLM34519,POL12281,2025-09-03,2025-09-07,Collision,Low,False,True,42592,35276.0,Severe,2026-01-12,settled,0,9,6,True,35276.0,False,CUST22281,55,Male,Retired,Bristol,10531,33,Sedan,13,Fair,,,,,,,,
CLM34520,POL10642,2023-09-07,2023-09-09,Weather,Low,False,False,7886,6775.0,Moderate,2023-10-20,settled,0,9,5,True,6775.0,False,CUST20642,37,Female,Employed,Cardiff,11965,16,Sedan,18,Excellent,,,,,,,,
CLM34521,POL12179,2021-03-30,2021-03-30,Vandalism,Low,False,False,1789,1556.5,Moderate,,open,1,3,1,False,1556.5,False,CUST22179,39,Female,Self-Employed,Manchester,16591,21,Sedan,3,Good,1.0,1.0,True,False,False,True,False,False
CLM34522,POL11645,2022-11-03,2022-11-03,Collision,Low,False,False,6755,5928.0,Moderate,2023-01-30,settled,0,11,3,False,5928.0,False,CUST21645,56,Female,Self-Employed,Bristol,10980,37,SUV,2,Good,1.0,1.0,True,False,False,False,False,True
CLM34523,POL13710,2025-04-25,2025-04-27,Collision,Low,False,False,3214,1665.0,Minor,2025-07-25,settled,0,4,6,True,1665.0,False,CUST23710,50,Male,Employed,Cardiff,9530,30,Hatchback,12,Poor,,,,,,,,
